Date,Open,High,Low,Close,Adj_Close,Volume
2018-08-08,63.485901,64.984001,63.213001,63.482201,63.482201,0
2018-08-09,65.559898,66.623001,65.542801,65.562401,65.562401,0
2018-08-10,66.563202,67.844398,66.477501,66.563202,66.563202,0
2018-08-13,67.8153,69.181198,67.420998,67.815201,67.815201,0
2018-08-14,67.574097,67.6689,66.324997,67.591599,67.591599,0
2018-08-15,66.844002,67.721001,66.218002,66.844002,66.844002,0
2018-08-16,67.278801,67.318802,66.610001,67.287804,67.287804,0
2018-08-17,66.834801,67.595001,66.523003,66.834503,66.834503,0
2018-08-20,67.045898,67.330002,66.949997,67.045898,67.045898,0
2018-08-21,66.9617,67.577003,66.625,66.9617,66.9617,0
2018-08-22,67.272301,68.038002,67.059998,67.268997,67.268997,0
2018-08-23,68.022697,68.987999,67.482002,68.022003,68.022003,0
2018-08-24,68.151802,68.234802,67.310997,68.199203,68.199203,0
2018-08-27,67.126999,67.495003,66.968903,67.1147,67.1147,0
2018-08-28,67.435799,67.746002,67.168999,67.435799,67.435799,0
2018-08-29,67.782204,68.338997,67.574997,67.776497,67.776497,0
2018-08-30,67.909798,68.355797,67.774002,67.909798,67.909798,0
2018-08-31,68.165497,68.174202,67.300598,68.202698,68.202698,0
2018-09-03,67.558601,68.143997,67.525002,67.558998,67.558998,0
2018-09-04,67.901802,68.456001,67.832001,67.898399,67.898399,0
2018-09-05,68.136803,68.545998,67.811996,68.134003,68.134003,0
2018-09-06,68.210701,69.580597,67.959999,68.149002,68.149002,0
2018-09-07,69.168503,69.75,68.805,69.145798,69.145798,0
2018-09-10,69.702797,70.499802,69.470802,69.702797,69.702797,0
2018-09-11,70.546097,70.6017,69.599197,70.5373,70.5373,0
2018-09-12,69.375,69.773003,68.672501,69.374901,69.374901,0
2018-09-13,68.9077,68.966904,67.966003,68.908096,68.908096,0
2018-09-14,68.286903,68.514999,67.452301,68.238899,68.238899,0
2018-09-17,68.005798,68.334,67.815002,68.005798,68.005798,0
2018-09-18,68.125099,68.188301,67.278,68.130402,68.130402,0
2018-09-19,67.333801,67.388603,66.665802,67.334702,67.334702,0
2018-09-20,66.789902,66.869102,66.170898,66.790199,66.790199,0
2018-09-21,66.333801,66.788002,65.980003,66.336197,66.336197,0
2018-09-24,66.556702,66.561501,65.658997,66.562698,66.562698,0
2018-09-25,65.822701,65.970001,65.520103,65.8713,65.8713,0
2018-09-26,65.776001,66.067001,65.476997,65.734497,65.734497,0
2018-09-27,65.832199,65.981796,65.531502,65.8125,65.8125,0
2018-09-28,65.529099,65.920998,65.342003,65.536003,65.536003,0
2018-10-01,65.584396,65.672997,65.292,65.583504,65.583504,0
2018-10-02,64.952202,65.57,64.771004,64.936401,64.936401,0
2018-10-03,65.374397,65.761002,65.212997,65.388298,65.388298,0
2018-10-04,65.910004,66.893997,65.685997,65.897598,65.897598,0
2018-10-05,66.834099,66.924301,66.378899,66.818398,66.818398,0
2018-10-08,66.570801,67.056,66.498001,66.567902,66.567902,0
2018-10-09,66.634201,66.832001,66.2817,66.632698,66.632698,0
2018-10-10,66.204903,66.709999,65.792,66.201797,66.201797,0
2018-10-11,66.900002,66.940002,66.151001,66.900703,66.900703,0
2018-10-12,66.233002,66.320702,65.772003,66.219803,66.219803,0
2018-10-15,65.957703,66.162697,65.281197,65.957703,65.957703,0
2018-10-16,65.5271,65.630997,65.219704,65.539902,65.539902,0
2018-10-17,65.299202,65.651001,65.069,65.287903,65.287903,0
2018-10-18,65.519897,65.802902,65.339996,65.513603,65.513603,0
2018-10-19,65.777702,65.882004,65.344002,65.783501,65.783501,0
2018-10-22,65.523003,65.644302,64.977997,65.5168,65.5168,0
2018-10-23,65.164001,65.625999,64.978996,65.167503,65.167503,0
2018-10-24,65.477097,65.754997,64.987,65.515099,65.515099,0
2018-10-25,65.532402,65.858002,65.332001,65.522003,65.522003,0
2018-10-26,65.466103,65.911003,65.389999,65.494499,65.494499,0
2018-10-29,65.7882,65.890701,65.459,65.781097,65.781097,0
2018-10-30,65.759399,65.820999,65.436996,65.7789,65.7789,0
2018-10-31,65.472,65.829002,65.290001,65.472,65.472,0
2018-11-01,65.7229,65.821297,65.364998,65.714798,65.714798,0
2018-11-02,65.654099,66.107002,65.278999,65.651199,65.651199,0
2018-11-05,66.053497,66.429001,65.804001,66.0616,66.0616,0
2018-11-06,66.0299,66.098999,65.725502,66.0299,66.0299,0
2018-11-07,65.997398,66.167999,65.801399,66.013,66.013,0
2018-11-08,66.168503,66.584999,65.897003,66.157501,66.157501,0
2018-11-09,66.868202,67.921997,66.4067,66.868301,66.868301,0
2018-11-12,67.8302,67.8302,67.108002,67.853401,67.853401,0
2018-11-13,67.794502,68.112999,67.392998,67.818802,67.818802,0
2018-11-14,67.939796,68.166199,66.990601,67.938599,67.938599,0
2018-11-15,67.061203,67.174599,66.092003,67.058098,67.058098,0
2018-11-16,65.861504,66.148201,65.573997,65.872002,65.872002,0
2018-11-19,65.985703,66.0672,65.702003,65.990196,65.990196,0
2018-11-20,65.556503,66.141998,65.348999,65.557602,65.557602,0
2018-11-21,66.058899,66.113899,65.551598,66.050598,66.050598,0
2018-11-22,65.666298,65.8283,65.371002,65.666199,65.666199,0
2018-11-23,65.577499,66.370003,65.408997,65.597298,65.597298,0
2018-11-26,66.504997,67.306999,66.184998,66.506599,66.506599,0
2018-11-27,67.090599,67.252998,66.459,67.0896,67.0896,0
2018-11-28,67.054802,67.480003,66.546997,67.017303,67.017303,0
2018-11-29,66.917503,67.096001,65.947701,66.917503,66.917503,0
2018-11-30,66.098,67.156998,65.965698,66.069702,66.069702,0
2018-12-03,66.697701,66.737999,65.850998,66.706299,66.706299,0
2018-12-04,66.530899,66.624001,66.087997,66.552101,66.552101,0
2018-12-05,66.814201,66.880402,66.559998,66.809998,66.809998,0
2018-12-06,66.467697,67.165001,66.429001,66.488197,66.488197,0
2018-12-07,66.812401,67.015999,65.981003,66.812302,66.812302,0
2018-12-10,66.431702,66.605003,66.056,66.325897,66.325897,0
2018-12-11,66.639198,66.644096,66.195396,66.6539,66.6539,0
2018-12-12,66.363197,66.503998,66.068001,66.366203,66.366203,0
2018-12-13,66.377403,66.459999,66.023003,66.377403,66.377403,0
2018-12-14,66.2939,66.783997,66.134003,66.315903,66.315903,0
2018-12-17,66.640701,66.782997,66.405998,66.640701,66.640701,0
2018-12-18,66.623497,67.141899,66.518097,66.637398,66.637398,0
2018-12-19,67.426903,67.761002,66.765999,67.395203,67.395203,0
2018-12-20,67.410896,68.444,67.003998,67.412003,67.412003,0
2018-12-21,68.259697,68.857002,67.723999,68.247498,68.247498,0
2018-12-24,68.756401,68.756401,68.103996,68.720802,68.720802,0
2018-12-25,68.611504,68.926903,68.168503,68.6138,68.6138,0
2018-12-26,68.720497,69.434998,68.491997,68.720398,68.720398,0
2018-12-27,68.648201,69.664001,68.348999,68.647903,68.647903,0
2018-12-28,69.557198,69.700798,69.214996,69.557198,69.557198,0
2018-12-31,69.625801,69.779999,69.033203,69.521202,69.521202,0
2019-01-01,69.174004,69.695,69.174004,69.174004,69.174004,0
2019-01-02,69.064499,69.7397,68.642998,68.892502,68.892502,0
2019-01-03,69.008598,69.482903,68.543999,69.025803,69.025803,0
2019-01-04,68.861397,68.954002,67.516403,68.8591,68.8591,0
2019-01-07,67.150002,67.950699,66.609497,67.566002,67.566002,0
2019-01-08,66.747704,67.281998,66.723,66.748299,66.748299,0
2019-01-09,66.872803,67.205002,66.632004,66.886497,66.886497,0
2019-01-10,66.661102,67.314003,66.500999,66.652702,66.652702,0
2019-01-11,66.865501,67.123001,66.636002,66.867203,66.867203,0
2019-01-14,66.843697,67.276001,66.843102,66.852203,66.852203,0
2019-01-15,66.985199,67.121002,66.794998,66.985397,66.985397,0
2019-01-16,67.0065,67.018402,66.285202,67.013496,67.013496,0
2019-01-17,66.316299,66.655998,66.117996,66.316002,66.316002,0
2019-01-18,66.341003,66.469002,66.013,66.346703,66.346703,0
2019-01-21,66.202904,66.452003,65.985001,66.204903,66.204903,0
2019-01-22,66.3629,66.589996,66.289001,66.363503,66.363503,0
2019-01-23,66.476097,66.490898,66.007698,66.476196,66.476196,0
2019-01-24,66.063202,66.097397,65.662003,66.037102,66.037102,0
2019-01-25,65.723297,66.226997,65.461998,65.7304,65.7304,0
2019-01-28,65.762497,66.171997,65.557999,65.7463,65.7463,0
2019-01-29,66.209801,66.379997,65.944,66.209801,66.209801,0
2019-01-30,65.985802,66.132004,65.796997,65.963303,65.963303,0
2019-01-31,65.414398,65.582001,65.141602,65.414398,65.414398,0
2019-02-01,65.384804,65.696999,65.307999,65.363297,65.363297,0
2019-02-04,65.434402,65.702003,65.245003,65.451797,65.451797,0
2019-02-05,65.541298,65.619003,65.300003,65.541298,65.541298,0
2019-02-06,65.607002,65.894997,65.387001,65.607101,65.607101,0
2019-02-07,65.778999,66.125,65.653,65.777496,65.777496,0
2019-02-08,65.893799,66.095497,65.643799,65.8937,65.8937,0
2019-02-11,65.414299,65.861,65.315002,65.400299,65.400299,0
2019-02-12,65.7668,65.796097,65.436996,65.770302,65.770302,0
2019-02-13,65.842903,65.866997,65.374001,65.830101,65.830101,0
2019-02-14,66.502403,67.138,66.066002,66.5158,66.5158,0
2019-02-15,66.623802,66.749001,66.373001,66.622902,66.622902,0
2019-02-18,66.2248,66.289001,65.939003,66.205299,66.205299,0
2019-02-19,66.209503,66.259003,65.8321,66.202698,66.202698,0
2019-02-20,65.761597,65.906998,65.457001,65.765701,65.765701,0
2019-02-21,65.637604,65.719101,65.222,65.629898,65.629898,0
2019-02-22,65.619698,65.650002,65.248001,65.649902,65.649902,0
2019-02-25,65.3974,65.474998,64.945999,65.404503,65.404503,0
2019-02-26,65.541397,65.900398,65.348999,65.567902,65.567902,0
2019-02-27,65.647903,65.987999,65.418999,65.648102,65.648102,0
2019-02-28,65.7258,65.93,65.661797,65.7258,65.7258,0
2019-03-01,65.802101,65.897598,65.604202,65.8256,65.8256,0
2019-03-04,65.826103,65.848999,65.551102,65.824699,65.824699,0
2019-03-05,65.689301,65.843002,65.588699,65.659103,65.659103,0
2019-03-06,65.790398,66.028999,65.7453,65.789398,65.789398,0
2019-03-07,65.924103,66.239998,65.824097,65.924103,65.924103,0
2019-03-08,66.242401,66.484001,66.2276,66.253899,66.253899,0
2019-03-11,66.377701,66.377701,65.930801,66.349701,66.349701,0
2019-03-12,65.820999,65.914497,65.616997,65.8311,65.8311,0
2019-03-13,65.581299,65.636597,65.312897,65.583504,65.583504,0
2019-03-14,65.317703,65.573997,65.256699,65.3377,65.3377,0
2019-03-15,65.4375,65.483101,65.050003,65.4431,65.4431,0
2019-03-18,64.795799,64.853302,64.128998,64.795799,64.795799,0
2019-03-19,64.319801,64.559998,64.159401,64.330597,64.330597,0
2019-03-20,64.330498,64.370003,64.135597,64.3302,64.3302,0
2019-03-21,63.801201,63.874001,63.6189,63.800701,63.800701,0
2019-03-22,63.796398,64.774002,63.684502,63.793999,63.793999,0
2019-03-25,64.502403,64.677002,63.961201,64.501297,64.501297,0
2019-03-26,63.9884,64.447998,63.944199,64.019501,64.019501,0
2019-03-27,64.316902,64.958,64.316902,64.3069,64.3069,0
2019-03-28,64.806,65.244003,64.546501,64.815598,64.815598,0
2019-03-29,64.868202,65.728996,64.588997,64.908699,64.908699,0
2019-04-01,65.581902,65.827301,65.211998,65.602203,65.602203,0
2019-04-02,65.261803,65.530296,65.205803,65.211098,65.211098,0
2019-04-03,65.323799,65.410004,65.025101,65.316597,65.316597,0
2019-04-04,65.188202,65.592003,65.112,65.1828,65.1828,0
2019-04-05,65.408897,65.491096,65.136398,65.392899,65.392899,0
2019-04-08,65.363297,65.429001,64.9412,65.363403,65.363403,0
2019-04-09,64.932701,64.956398,64.621696,64.874199,64.874199,0
2019-04-10,64.854797,64.912598,64.252098,64.862503,64.862503,0
2019-04-11,64.238998,64.605797,64.235199,64.239197,64.239197,0
2019-04-12,64.570999,64.614998,64.122002,64.568703,64.568703,0
2019-04-15,64.304298,64.383003,64.146896,64.347603,64.347603,0
2019-04-16,64.310799,64.436996,64.157303,64.308701,64.308701,0
2019-04-17,64.026001,64.059097,63.798,64.016998,64.016998,0
2019-04-18,63.867699,64.134003,63.8391,63.854401,63.854401,0
2019-04-19,63.896301,64.035896,63.8563,63.896099,63.896099,0
2019-04-22,63.9981,64.039597,63.717201,63.988098,63.988098,0
2019-04-23,63.784698,63.874001,63.655102,63.7845,63.7845,0
2019-04-24,63.669701,64.307999,63.665298,63.669701,63.669701,0
2019-04-25,64.387199,64.959,64.208603,64.3871,64.3871,0
2019-04-26,64.610397,64.833,64.542603,64.609398,64.609398,0
2019-04-29,64.638,64.763298,64.390099,64.6315,64.6315,0
2019-04-30,64.434303,64.669998,64.315002,64.431801,64.431801,0
2019-05-01,64.554703,64.782997,64.512001,64.5588,64.5588,0
2019-05-02,64.723396,65.547997,64.698303,64.724098,64.724098,0
2019-05-03,65.364799,65.577301,65.032997,65.365997,65.365997,0
2019-05-06,65.327202,65.462997,65.029198,65.326897,65.326897,0
2019-05-07,65.279198,65.314201,64.987,65.279198,65.279198,0
2019-05-08,65.369003,65.375603,64.906998,65.366798,65.366798,0
2019-05-09,65.020401,65.510002,65.017403,65.024498,65.024498,0
2019-05-10,65.201897,65.420998,65.051003,65.202003,65.202003,0
2019-05-13,65.135498,65.529999,65.135498,65.143799,65.143799,0
2019-05-14,65.314598,65.417999,64.915497,65.289398,65.289398,0
2019-05-15,64.813004,64.945702,64.468903,64.858597,64.858597,0
2019-05-16,64.644897,64.683998,64.386002,64.644402,64.644402,0
2019-05-17,64.626701,64.778,64.526901,64.627296,64.627296,0
2019-05-20,64.701302,64.720703,64.402603,64.683899,64.683899,0
2019-05-21,64.463402,64.592697,64.325996,64.461098,64.461098,0
2019-05-22,null,null,null,null,null,null
2019-05-23,64.339897,64.907997,64.334999,64.345596,64.345596,0
2019-05-24,64.828003,64.8311,64.396103,64.826599,64.826599,0
2019-05-27,64.435997,64.485001,64.348198,64.435898,64.435898,0
2019-05-28,64.343903,64.722,64.331802,64.340797,64.340797,0
2019-05-29,64.628899,65.362,64.628899,64.633797,64.633797,0
2019-05-30,64.920898,65.115997,64.8517,64.920799,64.920799,0
2019-05-31,65.234299,65.568001,65.114799,65.213898,65.213898,0
2019-06-03,65.566002,65.623001,65.157402,65.555199,65.555199,0
2019-06-04,65.324097,65.4133,65.050598,65.303101,65.303101,0
2019-06-05,65.116699,65.343002,64.935699,65.129997,65.129997,0
2019-06-06,65.287102,65.328003,65.008003,65.278503,65.278503,0
2019-06-07,65.045197,65.136002,64.732002,65.032799,65.032799,0
2019-06-10,64.827797,64.941002,64.608902,64.8284,64.8284,0
2019-06-11,64.7108,64.710999,64.427002,64.701202,64.701202,0
2019-06-12,64.4935,64.783798,64.445999,64.550301,64.550301,0
2019-06-13,64.780899,64.834396,64.476303,64.776398,64.776398,0
2019-06-14,64.517998,64.555702,64.196899,64.518097,64.518097,0
2019-06-17,64.330299,64.366699,64.120003,64.328201,64.328201,0
2019-06-18,64.297501,64.370003,63.91,64.298698,64.298698,0
2019-06-19,63.962299,64.072701,63.803001,63.957699,63.957699,0
2019-06-20,63.733101,63.740299,62.913799,63.731998,63.731998,0
2019-06-21,62.865398,63.540001,62.862999,62.867199,62.867199,0
2019-06-24,63.061199,63.131302,62.701401,63.056999,63.056999,0
2019-06-25,62.5298,62.880001,62.468601,62.5299,62.5299,0
2019-06-26,62.861801,63.210999,62.665001,62.8661,62.8661,0
2019-06-27,62.996601,63.245701,62.918301,63.0056,63.0056,0
2019-06-28,63.055801,63.132999,62.848801,63.0574,63.0574,0
2019-07-01,62.955898,63.200001,62.780899,62.958302,62.958302,0
2019-07-02,62.896,63.363998,62.894001,62.908401,62.908401,0
2019-07-03,63.271198,63.6437,63.270401,63.270699,63.270699,0
2019-07-04,63.276501,63.506001,63.226601,63.280899,63.280899,0
2019-07-05,63.444099,63.84,63.405998,63.431702,63.431702,0
2019-07-08,63.722099,63.955002,63.4846,63.727001,63.727001,0
2019-07-09,63.661201,63.883999,63.626999,63.654099,63.654099,0
2019-07-10,63.813099,63.868999,63.114601,63.813202,63.813202,0
2019-07-11,63.116001,63.128201,62.779701,63.116001,63.116001,0
2019-07-12,62.794498,63.179001,62.7911,62.7957,62.7957,0
2019-07-15,63.1105,63.1311,62.542599,63.110199,63.110199,0
2019-07-16,62.641701,62.862,62.556301,62.6464,62.6464,0
2019-07-17,62.964199,63.0196,62.731998,62.963799,62.963799,0
2019-07-18,62.898399,63.1171,62.715,62.902199,62.902199,0
2019-07-19,62.8601,63.042999,62.699001,62.854099,62.854099,0
2019-07-22,62.972401,63.054001,62.912998,62.9762,62.9762,0
2019-07-23,62.9907,63.310001,62.985199,63.001099,63.001099,0
2019-07-24,63.1651,63.193699,62.982498,63.1651,63.1651,0
2019-07-25,63.245201,63.278,62.867001,63.245098,63.245098,0
2019-07-26,63.128101,63.455002,63.056999,63.151299,63.151299,0
2019-07-29,63.152599,63.604,63.150902,63.176601,63.176601,0
2019-07-30,63.415501,63.691101,63.216301,63.4142,63.4142,0
2019-07-31,63.490799,63.533001,63.341,63.490799,63.490799,0
2019-08-01,63.521599,64.133003,63.448299,63.564602,63.564602,0
2019-08-02,64.305099,65.384003,64.281898,64.299896,64.299896,0
2019-08-05,65.224098,65.483398,64.8293,65.226501,65.226501,0
2019-08-06,65.7071,66.091904,64.970802,65.719902,65.719902,0
2019-08-07,65.243599,65.679001,64.939003,65.254303,65.254303,0
2019-08-08,65.349197,65.417,65.035004,65.329201,65.329201,0
2019-08-09,65.079201,65.504997,65.021896,65.077202,65.077202,0
2019-08-12,65.306,65.663002,65.218597,65.278801,65.278801,0
2019-08-13,65.410599,65.852997,64.928001,65.412598,65.412598,0
2019-08-14,64.876801,66.037003,64.874802,64.880501,64.880501,0
2019-08-15,66.045197,66.553001,65.635201,66.046501,66.046501,0
2019-08-16,66.053596,66.474197,65.846001,66.052399,66.052399,0
2019-08-19,66.3564,67.013,66.248299,66.3582,66.3582,0
2019-08-20,66.935204,67.047997,66.541,66.935204,66.935204,0
2019-08-21,66.429001,66.478996,65.715698,66.419403,66.419403,0
2019-08-22,65.750504,65.8778,65.434998,65.766296,65.766296,0
2019-08-23,65.5289,66.155998,65.477898,65.529503,65.529503,0
2019-08-26,66.253197,66.272003,65.827499,66.243698,66.243698,0
2019-08-27,66.092201,66.591003,66.009804,66.093201,66.093201,0
2019-08-28,66.414703,66.939003,66.319,66.411301,66.411301,0
2019-08-29,66.745102,66.8797,66.483002,66.745102,66.745102,0
2019-08-30,66.490601,66.765999,66.285004,66.491501,66.491501,0
2019-09-02,66.743301,66.861702,66.533302,66.737999,66.737999,0
2019-09-03,66.7444,67.072998,66.733803,66.756798,66.756798,0
2019-09-04,66.747597,66.757202,66.078499,66.745697,66.745697,0
2019-09-05,66.199303,66.2089,65.883003,66.1912,66.1912,0
2019-09-06,66.1717,66.191299,65.574203,66.167099,66.167099,0
2019-09-09,65.757202,65.774803,65.323799,65.758499,65.758499,0
2019-09-10,65.513901,65.551697,65.299896,65.514702,65.514702,0
2019-09-11,65.349998,65.537003,65.261002,65.317299,65.317299,0
2019-09-12,65.415802,65.435997,64.744003,65.4216,65.4216,0
2019-09-13,64.737801,64.749298,64.120903,64.7286,64.7286,0
2019-09-16,63.899899,64.125,63.649101,63.899601,63.899601,0
2019-09-17,63.965099,64.404999,63.9277,63.9683,63.9683,0
2019-09-18,64.272697,64.505798,64.112,64.288101,64.288101,0
2019-09-19,64.213699,64.350502,63.790199,64.210899,64.210899,0
2019-09-20,63.973701,64.076797,63.682899,63.979198,63.979198,0
2019-09-23,63.952301,64.043098,63.752998,63.952499,63.952499,0
2019-09-24,63.7542,63.888401,63.603802,63.768902,63.768902,0
2019-09-25,63.982601,64.460999,63.841202,64.000099,64.000099,0
2019-09-26,64.156502,64.362999,64.077499,64.149803,64.149803,0
2019-09-27,64.222198,64.510597,64.210297,64.215103,64.215103,0
2019-09-30,64.6203,65.001999,64.505096,64.622101,64.622101,0
2019-10-01,64.811996,65.376999,64.736198,64.820503,64.820503,0
2019-10-02,65.229698,65.543999,65.018097,65.229698,65.229698,0
2019-10-03,65.218201,65.347,65.0028,65.216499,65.216499,0
2019-10-04,65.074799,65.092003,64.528603,65.076401,65.076401,0
2019-10-07,64.664398,64.960999,64.589699,64.664398,64.664398,0
2019-10-08,64.947197,65.330002,64.747597,64.944099,64.944099,0
2019-10-09,65.155403,65.230301,64.7864,65.155403,65.155403,0
2019-10-10,65.031197,65.031197,64.377602,65.017303,65.017303,0
2019-10-11,64.392998,64.433899,63.989101,64.3927,64.3927,0
2019-10-14,64.2062,64.415001,64.019897,64.239601,64.239601,0
2019-10-15,64.252296,64.487999,64.172302,64.252403,64.252403,0
2019-10-16,64.275299,64.435997,64.0979,64.278198,64.278198,0
2019-10-17,64.086601,64.113297,63.828499,64.082703,64.082703,0
2019-10-18,64.025902,64.074997,63.889198,64.064903,64.064903,0
2019-10-21,63.890202,63.897598,63.600498,63.890202,63.890202,0
2019-10-22,63.7323,63.785,63.536598,63.725101,63.725101,0
2019-10-23,63.645401,63.980999,63.602001,63.652699,63.652699,0
2019-10-24,63.904202,64.1054,63.736198,63.903801,63.903801,0
2019-10-25,64.000702,64.054802,63.632801,64.034798,64.034798,0
2019-10-28,63.8214,63.916,63.539101,63.825699,63.825699,0
2019-10-29,63.706501,64.017998,63.674599,63.683498,63.683498,0
2019-10-30,63.9436,64.124001,63.7374,63.941799,63.941799,0
2019-10-31,63.7472,64.096001,63.684799,63.750801,63.750801,0
2019-11-01,64.089996,64.118797,63.381001,64.091301,64.091301,0
2019-11-04,63.401901,63.423401,63.153,63.401699,63.401699,0
2019-11-05,63.435001,63.671001,63.159401,63.4491,63.4491,0
2019-11-06,63.429901,63.9422,63.4086,63.4478,63.4478,0
2019-11-07,63.804401,63.890999,63.523602,63.815498,63.815498,0
2019-11-08,63.818001,63.921799,63.733398,63.744099,63.744099,0
2019-11-11,63.784901,63.966,63.771198,63.802502,63.802502,0
2019-11-12,63.8438,64.216103,63.755199,63.835602,63.835602,0
2019-11-13,64.232498,64.450996,64.102203,64.228203,64.228203,0
2019-11-14,64.283798,64.290001,63.974998,64.281502,64.281502,0
2019-11-15,63.892899,63.947399,63.678299,63.892899,63.892899,0
2019-11-18,63.7225,63.928001,63.694,63.7033,63.7033,0
2019-11-19,63.8559,63.876701,63.617802,63.855801,63.855801,0
2019-11-20,63.837601,64.092796,63.764,63.837399,63.837399,0
2019-11-21,63.787498,63.868999,63.641499,63.787899,63.787899,0
2019-11-22,63.669998,63.862202,63.588001,63.669998,63.669998,0
2019-11-25,63.7808,64.051903,63.710499,63.797901,63.797901,0
2019-11-26,63.898102,64.114998,63.881901,63.898102,63.898102,0
2019-11-27,63.937801,64.0662,63.874401,63.940701,63.940701,0
2019-11-28,63.959202,64.169998,63.929798,63.958099,63.958099,0
2019-11-29,64.056602,64.311096,63.995499,64.056198,64.056198,0
2019-12-02,64.290802,64.477997,64.124901,64.292,64.292,0
2019-12-03,64.182899,64.279503,64.038101,64.1716,64.1716,0
2019-12-04,64.067497,64.223,63.8097,64.091202,64.091202,0
2019-12-05,63.862301,63.922001,63.709499,63.8591,63.8591,0
2019-12-06,63.676102,63.819,63.587799,63.6758,63.6758,0
2019-12-09,63.657001,63.790001,63.597301,63.630001,63.630001,0
2019-12-10,63.513802,63.647999,63.446301,63.514301,63.514301,0
2019-12-11,63.486198,63.6008,63.451302,63.485199,63.485199,0
2019-12-12,63.304699,63.3288,62.670898,63.304001,63.304001,0
2019-12-13,62.6749,62.924999,62.1367,62.674801,62.674801,0
2019-12-16,62.8055,62.845001,62.358002,62.863998,62.863998,0
2019-12-17,62.439999,62.695,62.327202,62.439999,62.439999,0
2019-12-18,62.4174,62.679699,62.389999,62.408798,62.408798,0
2019-12-19,62.612801,62.668701,62.2701,62.612801,62.612801,0
2019-12-20,62.321899,62.452999,61.9832,62.321899,62.321899,0
2019-12-23,62.446701,62.446899,62.143101,62.222599,62.222599,0
2019-12-24,62.2687,62.351101,61.8894,62.292198,62.292198,0
2019-12-25,61.904999,61.9174,61.508801,61.919998,61.919998,0
2019-12-26,61.811699,62.241001,61.6437,61.811699,61.811699,0
2019-12-27,62.175999,62.240101,61.785,62.175999,62.175999,0
2019-12-30,62.0256,62.098701,61.619598,62.051201,62.051201,0
2019-12-31,61.9725,62.279999,61.925999,61.9711,61.9711,0
2020-01-01,62.028301,62.028301,62.028301,62.028301,62.028301,0
2020-01-02,61.830002,62.147999,61.563,61.830002,61.830002,0
2020-01-03,61.694199,62.224998,61.694199,61.694199,61.694199,0
2020-01-06,62.013802,62.323002,61.717499,62.029999,62.029999,0
2020-01-07,61.775101,62.086201,61.591702,61.775002,61.775002,0
2020-01-08,61.930901,62.096901,61.413101,61.930901,61.930901,0
2020-01-09,61.2612,61.377998,61.119999,61.261902,61.261902,0
2020-01-10,61.266102,61.368999,60.870998,61.266102,61.266102,0
2020-01-13,61.108002,61.368999,60.864601,61.005001,61.005001,0
2020-01-14,61.188099,61.469002,61.1152,61.188,61.188,0
2020-01-15,61.403099,61.73,61.3186,61.402599,61.402599,0
2020-01-16,61.344299,61.736,61.3148,61.344398,61.344398,0
2020-01-17,61.577499,61.653,61.277,61.577499,61.577499,0
2020-01-20,61.543701,61.6329,61.3671,61.567402,61.567402,0
2020-01-21,61.568501,61.958,61.560001,61.5686,61.5686,0
2020-01-22,61.8605,62.036999,61.754799,61.859699,61.859699,0
2020-01-23,61.872299,62.049301,61.805401,61.877998,61.877998,0
2020-01-24,61.892799,62.107101,61.694599,61.892799,61.892799,0
2020-01-27,62.208199,63.063801,62.1525,62.131001,62.131001,0
2020-01-28,62.893902,63.116001,62.343601,62.893902,62.893902,0
2020-01-29,62.2201,62.816002,62.1688,62.213299,62.213299,0
2020-01-30,62.510399,63.473,62.501499,62.516499,62.516499,0
2020-01-31,63.2286,63.9062,63.042,63.196098,63.196098,0
2020-02-03,63.922699,64.081001,63.476002,63.890301,63.890301,0
2020-02-04,63.6595,63.674599,62.861198,63.653099,63.653099,0
2020-02-05,62.9324,63.275002,62.5457,62.926201,62.926201,0
2020-02-06,62.841702,63.398998,62.6064,62.838799,62.838799,0
2020-02-07,63.27,64.216003,63.2136,63.27,63.27,0
2020-02-10,64.053398,64.281998,63.644001,64.129303,64.129303,0
2020-02-11,64.078499,64.083,63.247002,64.0783,64.0783,0
2020-02-12,63.339199,63.339199,62.917999,63.324299,63.324299,0
2020-02-13,63.212601,63.757999,63.189899,63.198002,63.198002,0
2020-02-14,63.625401,63.634899,63.369801,63.634499,63.634499,0
2020-02-17,63.4706,63.546001,63.178299,63.525101,63.525101,0
2020-02-18,63.4655,64.137001,63.4655,63.4655,63.4655,0
2020-02-19,63.865101,63.899502,63.426201,63.8657,63.8657,0
2020-02-20,63.512901,64.256699,63.5051,63.520699,63.520699,0
2020-02-21,64.126198,64.541,63.894699,64.126198,64.126198,0
2020-02-24,64.041901,65.779999,64.041901,64.0541,64.0541,0
2020-02-25,65.3237,65.554001,64.6735,65.3237,65.3237,0
2020-02-26,65.278397,65.700996,64.950203,65.278397,65.278397,0
2020-02-27,65.4496,66.383003,65.404503,65.451302,65.451302,0
2020-02-28,66.269096,67.610001,66.269096,66.269096,66.269096,0
2020-03-02,66.876099,67.283997,66.107002,67.130997,67.130997,0
2020-03-03,66.255302,66.641998,65.335999,66.255699,66.255699,0
2020-03-04,66.181396,66.506699,65.503998,66.179604,66.179604,0
2020-03-05,66.192101,67.038002,65.977501,66.192001,66.192001,0
2020-03-06,67.549797,68.492996,67.334,67.539398,67.539398,0
2020-03-09,71.996399,75.030502,71.976898,72.050003,72.050003,0
