Date,Open,High,Low,Close,Adj_Close,Volume
2017-03-16,1.3295,1.33271,1.32784,1.32968,1.32968,0
2017-03-17,1.33217,1.33764,1.3305,1.33226,1.33226,0
2017-03-20,1.33335,1.33705,1.33056,1.3333,1.3333,0
2017-03-21,1.33377,1.33623,1.32678,1.33377,1.33377,0
2017-03-22,1.33593,1.34082,1.3344,1.3357,1.3357,0
2017-03-23,1.33349,1.33537,1.3314,1.3332,1.3332,0
2017-03-24,1.33489,1.33834,1.3346,1.33485,1.33485,0
2017-03-27,1.3327,1.33992,1.33215,1.33245,1.33245,0
2017-03-28,1.33869,1.34122,1.3354,1.33885,1.33885,0
2017-03-29,1.3377,1.33993,1.3355,1.33774,1.33774,0
2017-03-30,1.33277,1.33454,1.3276,1.3331,1.3331,0
2017-03-31,1.33336,1.33664,1.32906,1.33325,1.33325,0
2017-04-03,1.33257,1.33994,1.3309,1.33258,1.33258,0
2017-04-04,1.33849,1.34546,1.3374,1.33846,1.33846,0
2017-04-05,1.34,1.34249,1.33795,1.33979,1.33979,0
2017-04-06,1.34356,1.34497,1.34,1.34344,1.34344,0
2017-04-07,1.34191,1.34288,1.33442,1.34184,1.34184,0
2017-04-10,1.3407,1.34247,1.33431,1.3407,1.3407,0
2017-04-11,1.33212,1.33544,1.3309,1.33225,1.33225,0
2017-04-12,1.33251,1.33386,1.32562,1.33256,1.33256,0
2017-04-13,1.3242,1.32726,1.3222,1.32425,1.32425,0
2017-04-14,1.33362,1.33362,1.33096,1.33364,1.33364,0
2017-04-17,1.33122,1.33129,1.32635,1.3313,1.3313,0
2017-04-18,1.3322,1.33934,1.3313,1.33255,1.33255,0
2017-04-19,1.33817,1.34738,1.338,1.33821,1.33821,0
2017-04-20,1.34831,1.34986,1.34579,1.3483,1.3483,0
2017-04-21,1.34768,1.35224,1.3456,1.34759,1.34759,0
2017-04-24,1.34807,1.35157,1.3411,1.3483,1.3483,0
2017-04-25,1.35476,1.3625,1.35425,1.3549,1.3549,0
2017-04-26,1.3573,1.36122,1.35472,1.35739,1.35739,0
2017-04-27,1.36201,1.36703,1.3528,1.36196,1.36196,0
2017-04-28,1.36254,1.36966,1.36254,1.36279,1.36279,0
2017-05-01,1.36418,1.36844,1.3637,1.3642,1.3642,0
2017-05-02,1.3673,1.3754,1.3651,1.3672,1.3672,0
2017-05-03,1.3704,1.3739,1.36863,1.37067,1.37067,0
2017-05-04,1.37266,1.37459,1.37003,1.37273,1.37273,0
2017-05-05,1.37533,1.37918,1.3684,1.37512,1.37512,0
2017-05-08,1.36706,1.37323,1.3642,1.36713,1.36713,0
2017-05-09,1.36919,1.37452,1.36706,1.36937,1.36937,0
2017-05-10,1.37086,1.37317,1.36515,1.3707,1.3707,0
2017-05-11,1.37114,1.37654,1.36806,1.37107,1.37107,0
2017-05-12,1.37017,1.37392,1.36676,1.37039,1.37039,0
2017-05-15,1.37182,1.37218,1.36016,1.37176,1.37176,0
2017-05-16,1.36293,1.36579,1.35827,1.36283,1.36283,0
2017-05-17,1.3612,1.36396,1.35715,1.36123,1.36123,0
2017-05-18,1.3598,1.36681,1.35823,1.35989,1.35989,0
2017-05-19,1.36043,1.36099,1.35361,1.36035,1.36035,0
2017-05-22,1.35172,1.35397,1.3485,1.35162,1.35162,0
2017-05-23,1.34923,1.35076,1.3456,1.34919,1.34919,0
2017-05-24,1.35209,1.35394,1.34362,1.35212,1.35212,0
2017-05-25,1.34121,1.34649,1.33878,1.34129,1.34129,0
2017-05-26,1.3484,1.3495,1.34327,1.34834,1.34834,0
2017-05-29,1.3451,1.34653,1.3427,1.34534,1.34534,0
2017-05-30,1.34737,1.35026,1.3455,1.34734,1.34734,0
2017-05-31,1.34703,1.35206,1.3437,1.34702,1.34702,0
2017-06-01,1.3491,1.35123,1.34728,1.34904,1.34904,0
2017-06-02,1.35157,1.3546,1.34941,1.35155,1.35155,0
2017-06-05,1.34995,1.35008,1.346,1.34984,1.34984,0
2017-06-06,1.34757,1.34856,1.34446,1.34777,1.34777,0
2017-06-07,1.34494,1.35195,1.3426,1.34496,1.34496,0
2017-06-08,1.3511,1.35212,1.34849,1.35105,1.35105,0
2017-06-09,1.35204,1.35279,1.34227,1.35221,1.35221,0
2017-06-12,1.34558,1.34622,1.34296,1.34561,1.34561,0
2017-06-13,1.33124,1.33124,1.32119,1.33114,1.33114,0
2017-06-14,1.32407,1.32407,1.31648,1.32404,1.32404,0
2017-06-15,1.32394,1.33051,1.32256,1.32423,1.32423,0
2017-06-16,1.3255,1.32729,1.3221,1.3256,1.3256,0
2017-06-19,1.3213,1.32531,1.3189,1.32118,1.32118,0
2017-06-20,1.32266,1.32847,1.3205,1.3226,1.3226,0
2017-06-21,1.32709,1.33211,1.3267,1.32699,1.32699,0
2017-06-22,1.3325,1.33356,1.32122,1.3325,1.3325,0
2017-06-23,1.3231,1.33053,1.32102,1.3231,1.3231,0
2017-06-26,1.32604,1.3264,1.32122,1.32617,1.32617,0
2017-06-27,1.3257,1.32599,1.31743,1.32574,1.32574,0
2017-06-28,1.31823,1.31824,1.30414,1.3183,1.3183,0
2017-06-29,1.30368,1.30416,1.2985,1.30386,1.30386,0
2017-06-30,1.29903,1.29988,1.29558,1.29926,1.29926,0
2017-07-03,1.29757,1.30058,1.29654,1.29746,1.29746,0
2017-07-04,1.2991,1.30133,1.29132,1.29903,1.29903,0
2017-07-05,1.29321,1.30112,1.2927,1.29315,1.29315,0
2017-07-06,1.29613,1.2983,1.2923,1.29592,1.29592,0
2017-07-07,1.29795,1.29932,1.28672,1.29785,1.29785,0
2017-07-10,1.28775,1.29311,1.28719,1.2881,1.2881,0
2017-07-11,null,null,null,null,null,null
2017-07-12,1.2908,1.29379,1.27628,1.29108,1.29108,0
2017-07-13,1.27491,1.27695,1.27218,1.27498,1.27498,0
2017-07-14,1.27264,1.27465,1.2651,1.27268,1.27268,0
2017-07-17,1.26421,1.2686,1.26272,1.26418,1.26418,0
2017-07-18,1.26961,1.26961,1.25845,1.26969,1.26969,0
2017-07-19,1.26325,1.26504,1.25795,1.26318,1.26318,0
2017-07-20,1.2601,1.26393,1.25474,1.26,1.26,0
2017-07-21,1.25953,1.2605,1.25225,1.25962,1.25962,0
2017-07-24,1.25335,1.2549,1.24851,1.25345,1.25345,0
2017-07-25,1.25061,1.25305,1.24808,1.25054,1.25054,0
2017-07-26,1.25079,1.25375,1.25016,1.25065,1.25065,0
2017-07-27,1.2448,1.25438,1.2414,1.2452,1.2452,0
2017-07-28,1.25387,1.2567,1.2421,1.25398,1.25398,0
2017-07-31,1.24616,1.25266,1.24496,1.24614,1.24614,0
2017-08-01,1.2507,1.2546,1.24528,1.2507,1.2507,0
2017-08-02,1.2548,1.25898,1.2538,1.25465,1.25465,0
2017-08-03,1.25711,1.26174,1.25533,1.2572,1.2572,0
2017-08-04,1.25689,1.26662,1.2556,1.25683,1.25683,0
2017-08-07,1.2642,1.27137,1.2629,1.2641,1.2641,0
2017-08-08,1.2675,1.27035,1.26507,1.2675,1.2675,0
2017-08-09,1.26722,1.272,1.2668,1.26708,1.26708,0
2017-08-10,1.26954,1.27336,1.26741,1.26952,1.26952,0
2017-08-11,1.27401,1.27525,1.2656,1.27394,1.27394,0
2017-08-14,1.26734,1.27143,1.2671,1.26736,1.26736,0
2017-08-15,1.2728,1.27774,1.2718,1.27291,1.27291,0
2017-08-16,1.27527,1.27672,1.26957,1.27529,1.27529,0
2017-08-17,1.26237,1.26633,1.25897,1.26245,1.26245,0
2017-08-18,1.26854,1.26865,1.25608,1.2684,1.2684,0
2017-08-21,1.25861,1.26052,1.25656,1.25857,1.25857,0
2017-08-22,1.25576,1.25924,1.2526,1.25584,1.25584,0
2017-08-23,1.25674,1.25973,1.25504,1.25653,1.25653,0
2017-08-24,1.25409,1.25606,1.25196,1.25433,1.25433,0
2017-08-25,1.25132,1.25384,1.24848,1.25129,1.25129,0
2017-08-28,1.24731,1.25005,1.24446,1.24718,1.24718,0
2017-08-29,1.25137,1.25225,1.24428,1.25142,1.25142,0
2017-08-30,1.25131,1.26338,1.2499,1.25145,1.25145,0
2017-08-31,1.26283,1.26617,1.25123,1.26274,1.26274,0
2017-09-01,1.2471,1.24906,1.23439,1.2472,1.2472,0
2017-09-04,1.23778,1.24251,1.2374,1.23785,1.23785,0
2017-09-05,1.24139,1.24153,1.23396,1.24129,1.24129,0
2017-09-06,1.2369,1.2414,1.21908,1.23681,1.23681,0
2017-09-07,1.22357,1.22399,1.2119,1.22332,1.22332,0
2017-09-08,1.21101,1.21628,1.2062,1.21087,1.21087,0
2017-09-11,1.21529,1.21687,1.2096,1.21514,1.21514,0
2017-09-12,1.21067,1.21691,1.2082,1.21073,1.21073,0
2017-09-13,1.21753,1.22136,1.21306,1.2174,1.2174,0
2017-09-14,1.21688,1.22369,1.2163,1.21692,1.21692,0
2017-09-15,1.21637,1.21947,1.21255,1.2163,1.2163,0
2017-09-18,1.21979,1.22388,1.2169,1.2198,1.2198,0
2017-09-19,1.22812,1.23072,1.22614,1.22801,1.22801,0
2017-09-20,1.22936,1.2297,1.2236,1.22897,1.22897,0
2017-09-21,1.23439,1.23668,1.2323,1.23454,1.23454,0
2017-09-22,1.23248,1.23322,1.22555,1.23239,1.23239,0
2017-09-25,1.23456,1.23496,1.23131,1.2346,1.2346,0
2017-09-26,1.23699,1.24001,1.23547,1.23702,1.23702,0
2017-09-27,1.23648,1.24296,1.2338,1.23637,1.23637,0
2017-09-28,1.24835,1.25187,1.24043,1.24816,1.24816,0
2017-09-29,1.24364,1.2525,1.24043,1.24363,1.24363,0
2017-10-02,1.24736,1.2523,1.24043,1.24732,1.24732,0
2017-10-03,1.25169,1.25373,1.24892,1.2517,1.2517,0
2017-10-04,1.2488,1.24956,1.245,1.24902,1.24902,0
2017-10-05,1.24808,1.25497,1.246,1.2479,1.2479,0
2017-10-06,1.2568,1.25938,1.25336,1.25688,1.25688,0
2017-10-09,1.25365,1.25576,1.2524,1.25363,1.25363,0
2017-10-10,1.25543,1.25543,1.24838,1.25528,1.25528,0
2017-10-11,1.25112,1.25288,1.2487,1.2508,1.2508,0
2017-10-12,1.2449,1.24899,1.24336,1.24484,1.24484,0
2017-10-13,1.24751,1.25101,1.24533,1.2475,1.2475,0
2017-10-16,1.24784,1.25494,1.24693,1.2477,1.2477,0
2017-10-17,1.25225,1.2589,1.2521,1.2523,1.2523,0
2017-10-18,1.24963,1.2531,1.24719,1.2498,1.2498,0
2017-10-19,1.24651,1.24851,1.2449,1.24658,1.24658,0
2017-10-20,1.24778,1.26218,1.2475,1.24807,1.24807,0
2017-10-23,1.26366,1.26584,1.2612,1.2637,1.2637,0
2017-10-24,1.2639,1.26736,1.2621,1.2639,1.2639,0
2017-10-25,1.26715,1.28034,1.26595,1.2671,1.2671,0
2017-10-26,1.27945,1.2841,1.2782,1.2793,1.2793,0
2017-10-27,1.28494,1.29158,1.2848,1.2848,1.2848,0
2017-10-30,1.2827,1.28607,1.2812,1.28313,1.28313,0
2017-10-31,1.2827,1.29125,1.2824,1.28243,1.28243,0
2017-11-01,1.28918,1.2908,1.287,1.28912,1.28912,0
2017-11-02,1.2869,1.2869,1.2805,1.28743,1.28743,0
2017-11-03,1.2805,1.28349,1.27198,1.28075,1.28075,0
2017-11-06,1.27613,1.27815,1.2732,1.276,1.276,0
2017-11-07,1.2714,1.28181,1.2709,1.27136,1.27136,0
2017-11-08,1.27607,1.27737,1.2723,1.27614,1.27614,0
2017-11-09,1.27277,1.27403,1.2687,1.27278,1.27278,0
2017-11-10,1.26788,1.26949,1.26656,1.26783,1.26783,0
2017-11-13,1.26928,1.27393,1.2678,1.26918,1.26918,0
2017-11-14,1.27353,1.27724,1.27018,1.27367,1.27367,0
2017-11-15,1.27364,1.27876,1.27128,1.2735,1.2735,0
2017-11-16,null,null,null,null,null,null
2017-11-17,1.27576,1.2822,1.2712,1.27579,1.27579,0
2017-11-20,1.27956,1.28075,1.27549,1.2792,1.2792,0
2017-11-21,1.2813,1.28355,1.27507,1.28133,1.28133,0
2017-11-22,1.2772,1.27748,1.2716,1.2774,1.2774,0
2017-11-23,1.27065,1.27233,1.2671,1.2705,1.2705,0
2017-11-24,1.2713,1.2746,1.2693,1.27126,1.27126,0
2017-11-27,1.27136,1.2751,1.2679,1.2714,1.2714,0
2017-11-28,1.27581,1.28235,1.2752,1.27584,1.27584,0
2017-11-29,1.28142,1.28727,1.28054,1.28147,1.28147,0
2017-11-30,1.28656,1.29018,1.28507,1.2862,1.2862,0
2017-12-01,1.28929,1.28968,1.26971,1.28914,1.28914,0
2017-12-04,1.27179,1.27251,1.26601,1.27181,1.27181,0
2017-12-05,1.26771,1.26967,1.26259,1.2677,1.2677,0
2017-12-06,1.2694,1.27926,1.26562,1.2694,1.2694,0
2017-12-07,1.2787,1.28663,1.27866,1.27869,1.27869,0
2017-12-08,1.28567,1.28787,1.28128,1.2858,1.2858,0
2017-12-11,1.2859,1.28682,1.2828,1.286,1.286,0
2017-12-12,1.28528,1.28863,1.28129,1.2853,1.2853,0
2017-12-13,1.28691,1.2879,1.28228,1.2868,1.2868,0
2017-12-14,1.28174,1.28629,1.2799,1.2816,1.2816,0
2017-12-15,1.27938,1.28463,1.27389,1.27945,1.27945,0
2017-12-18,1.28753,1.28804,1.2841,1.28744,1.28744,0
2017-12-19,1.28659,1.29128,1.285,1.28649,1.28649,0
2017-12-20,1.2878,1.28789,1.2819,1.28782,1.28782,0
2017-12-21,1.28257,1.28385,1.27186,1.28264,1.28264,0
2017-12-22,1.27387,1.27943,1.26982,1.2736,1.2736,0
2017-12-25,1.2723,1.2792,1.26806,1.2726,1.2726,0
2017-12-26,1.2716,1.27276,1.26864,1.27155,1.27155,0
2017-12-27,1.2687,1.26949,1.2625,1.2687,1.2687,0
2017-12-28,1.26516,1.26527,1.25809,1.26497,1.26497,0
2017-12-29,1.2563,1.25705,1.25165,1.25655,1.25655,0
2018-01-01,1.25808,1.2638,1.23536,1.25808,1.25808,0
2018-01-02,1.25539,1.25566,1.24999,1.2555,1.2555,0
2018-01-03,1.2504,1.25451,1.25001,1.25039,1.25039,0
2018-01-04,1.25468,1.25548,1.25108,1.25469,1.25469,0
2018-01-05,1.24907,1.25121,1.23584,1.24903,1.24903,0
2018-01-08,1.23951,1.24435,1.23778,1.23932,1.23932,0
2018-01-09,1.24157,1.24766,1.2398,1.24146,1.24146,0
2018-01-10,1.2471,1.24936,1.2428,1.24732,1.24732,0
2018-01-11,1.2533,1.25861,1.25235,1.25306,1.25306,0
2018-01-12,1.2522,1.25552,1.24946,1.2519,1.2519,0
2018-01-15,1.24605,1.24694,1.24024,1.24604,1.24604,0
2018-01-16,1.24285,1.24512,1.23988,1.24245,1.24245,0
2018-01-17,1.2424,1.25009,1.24067,1.24252,1.24252,0
2018-01-18,1.24437,1.24839,1.24305,1.24375,1.24375,0
2018-01-19,1.24092,1.24635,1.2399,1.24113,1.24113,0
2018-01-22,1.24867,1.24952,1.24357,1.24861,1.24861,0
2018-01-23,1.24526,1.24907,1.24326,1.2452,1.2452,0
2018-01-24,1.24146,1.24249,1.2318,1.24143,1.24143,0
2018-01-25,1.2349,1.23494,1.22825,1.23525,1.23525,0
2018-01-26,1.23809,1.23837,1.2303,1.2376,1.2376,0
2018-01-29,1.23141,1.23582,1.2311,1.2313,1.2313,0
2018-01-30,1.23354,1.23783,1.231,1.23342,1.23342,0
2018-01-31,1.23359,1.23464,1.22545,1.23361,1.23361,0
2018-02-01,1.23035,1.23309,1.22688,1.2302,1.2302,0
2018-02-02,1.2258,1.24041,1.2257,1.22606,1.22606,0
2018-02-05,1.24334,1.24925,1.2397,1.2432,1.2432,0
2018-02-06,1.25343,1.25644,1.25056,1.25359,1.25359,0
2018-02-07,1.25054,1.25526,1.24963,1.25043,1.25043,0
2018-02-08,1.25673,1.26121,1.25471,1.2565,1.2565,0
2018-02-09,1.2592,1.26806,1.25651,1.25906,1.25906,0
2018-02-12,1.25881,1.26203,1.2555,1.2587,1.2587,0
2018-02-13,1.2581,1.26238,1.25668,1.2577,1.2577,0
2018-02-14,1.25893,1.26473,1.25331,1.2589,1.2589,0
2018-02-15,1.24825,1.25362,1.24658,1.24832,1.24832,0
2018-02-16,1.24796,1.25525,1.24505,1.2482,1.2482,0
2018-02-19,1.25574,1.25915,1.2527,1.25568,1.25568,0
2018-02-20,1.25675,1.26274,1.2558,1.2567,1.2567,0
2018-02-21,1.2646,1.26823,1.2643,1.2647,1.2647,0
2018-02-22,1.26991,1.27506,1.26742,1.26977,1.26977,0
2018-02-23,1.27143,1.27249,1.26383,1.2712,1.2712,0
2018-02-26,1.26471,1.27108,1.26145,1.26485,1.26485,0
2018-02-27,1.26854,1.27604,1.26667,1.2684,1.2684,0
2018-02-28,1.27732,1.28177,1.2761,1.27711,1.27711,0
2018-03-01,1.2836,1.28638,1.28215,1.2833,1.2833,0
2018-03-02,1.28302,1.29032,1.2818,1.28321,1.28321,0
2018-03-05,1.2886,1.2987,1.28776,1.28881,1.28881,0
2018-03-06,1.29792,1.29941,1.28687,1.29799,1.29799,0
2018-03-07,1.29474,1.29946,1.28955,1.29489,1.29489,0
2018-03-08,1.2904,1.2951,1.28669,1.29062,1.29062,0
2018-03-09,1.2895,1.2908,1.282,1.28961,1.28961,0
2018-03-12,1.2812,1.28383,1.2801,1.28122,1.28122,0
2018-03-13,1.28433,1.29346,1.283,1.28421,1.28421,0
2018-03-14,1.29566,1.2974,1.29235,1.2957,1.2957,0
2018-03-15,1.29538,1.30614,1.29456,1.2952,1.2952,0
2018-03-16,1.30553,1.3097,1.3045,1.30517,1.30517,0
2018-03-19,1.30938,1.31244,1.30535,1.3092,1.3092,0
2018-03-20,1.30818,1.30994,1.30576,1.30806,1.30806,0
2018-03-21,1.30744,1.30753,1.29506,1.30744,1.30744,0
2018-03-22,1.28981,1.29332,1.28295,1.28972,1.28972,0
2018-03-23,1.293,1.29352,1.28255,1.29311,1.29311,0
2018-03-26,1.288,1.29187,1.284,1.28807,1.28807,0
2018-03-27,1.28365,1.29003,1.28152,1.28361,1.28361,0
2018-03-28,1.28788,1.29288,1.2863,1.28785,1.28785,0
2018-03-29,1.2918,1.29301,1.28648,1.29189,1.29189,0
2018-03-30,1.28873,1.28992,1.28594,1.2887,1.2887,0
2018-04-02,1.28932,1.2929,1.28633,1.28929,1.28929,0
2018-04-03,1.29205,1.29213,1.27814,1.2921,1.2921,0
2018-04-04,1.2805,1.28455,1.27744,1.28062,1.28062,0
2018-04-05,1.2753,1.28028,1.27457,1.27545,1.27545,0
2018-04-06,1.27693,1.27953,1.2734,1.27692,1.27692,0
2018-04-09,1.2781,1.28169,1.27007,1.27787,1.27787,0
2018-04-10,1.27037,1.27052,1.26035,1.2702,1.2702,0
2018-04-11,1.25946,1.26222,1.25465,1.25934,1.25934,0
2018-04-12,1.2567,1.2621,1.2561,1.2567,1.2567,0
2018-04-13,1.25878,1.26144,1.255,1.25888,1.25888,0
2018-04-16,1.26013,1.26225,1.257,1.26018,1.26018,0
2018-04-17,1.25671,1.25781,1.25416,1.2566,1.2566,0
2018-04-18,1.25574,1.26469,1.25493,1.25583,1.25583,0
2018-04-19,1.2624,1.2645,1.2591,1.2626,1.2626,0
2018-04-20,1.26663,1.2746,1.26353,1.26649,1.26649,0
2018-04-23,1.27667,1.28477,1.2749,1.27667,1.27667,0
2018-04-24,1.28436,1.28583,1.28156,1.2844,1.2844,0
2018-04-25,1.28226,1.28961,1.282,1.28213,1.28213,0
2018-04-26,1.28374,1.28819,1.28226,1.2836,1.2836,0
2018-04-27,1.287,1.28996,1.2847,1.28703,1.28703,0
2018-04-30,1.28424,1.28739,1.28151,1.28398,1.28398,0
2018-05-01,1.2832,1.29105,1.2819,1.28314,1.28314,0
2018-05-02,1.2845,1.28821,1.28048,1.28452,1.28452,0
2018-05-03,1.28817,1.29059,1.2818,1.2882,1.2882,0
2018-05-04,1.28497,1.29151,1.2836,1.28506,1.28506,0
2018-05-07,1.28562,1.28905,1.2837,1.28558,1.28558,0
2018-05-08,1.28808,1.2997,1.2874,1.2879,1.2879,0
2018-05-09,1.29483,1.2973,1.28445,1.2944,1.2944,0
2018-05-10,1.28466,1.28491,1.27443,1.28497,1.28497,0
2018-05-11,1.2771,1.27982,1.273,1.27698,1.27698,0
2018-05-14,1.27811,1.27905,1.27538,1.2781,1.2781,0
2018-05-15,1.28003,1.29231,1.2791,1.28,1.28,0
2018-05-16,1.28722,1.28743,1.27779,1.28721,1.28721,0
2018-05-17,1.27852,1.28199,1.275,1.2782,1.2782,0
2018-05-18,1.28349,1.29096,1.27904,1.28355,1.28355,0
2018-05-21,1.28788,1.28893,1.2831,1.28771,1.28771,0
2018-05-22,1.2774,1.2785,1.27437,1.27759,1.27759,0
2018-05-23,1.28137,1.29142,1.28121,1.2816,1.2816,0
2018-05-24,1.2838,1.29179,1.2836,1.2834,1.2834,0
2018-05-25,1.28862,1.29852,1.28811,1.2883,1.2883,0
2018-05-28,1.29762,1.30178,1.2972,1.29761,1.29761,0
2018-05-29,1.29914,1.30458,1.29732,1.29917,1.29917,0
2018-05-30,1.30276,1.30388,1.28383,1.303,1.303,0
2018-05-31,1.28916,1.29881,1.2819,1.28931,1.28931,0
2018-06-01,1.29442,1.30028,1.29325,1.29441,1.29441,0
2018-06-04,1.29558,1.29558,1.29,1.2954,1.2954,0
2018-06-05,1.29204,1.3064,1.2913,1.2924,1.2924,0
2018-06-06,1.2937,1.29541,1.28629,1.2939,1.2939,0
2018-06-07,1.29459,1.2992,1.2933,1.29458,1.29458,0
2018-06-08,1.29827,1.30269,1.29493,1.2982,1.2982,0
2018-06-11,1.29685,1.30259,1.2955,1.29689,1.29689,0
2018-06-12,1.29872,1.30165,1.29795,1.29872,1.29872,0
2018-06-13,1.3015,1.30458,1.29565,1.30159,1.30159,0
2018-06-14,1.29745,1.30792,1.29501,1.29733,1.29733,0
2018-06-15,1.31189,1.31993,1.3113,1.31161,1.31161,0
2018-06-18,1.31981,1.32293,1.31601,1.3197,1.3197,0
2018-06-19,1.3211,1.32892,1.31988,1.32112,1.32112,0
2018-06-20,1.3277,1.33091,1.32682,1.32788,1.32788,0
2018-06-21,1.33071,1.33329,1.3288,1.33066,1.33066,0
2018-06-22,1.33167,1.33759,1.32631,1.33174,1.33174,0
2018-06-25,1.328,1.33187,1.32723,1.32788,1.32788,0
2018-06-26,1.32978,1.33283,1.3279,1.32976,1.32976,0
2018-06-27,1.33023,1.33256,1.32783,1.33016,1.33016,0
2018-06-28,1.33298,1.33497,1.32444,1.33294,1.33294,0
2018-06-29,1.3254,1.32672,1.31354,1.32552,1.32552,0
2018-07-02,1.31474,1.32157,1.31469,1.31478,1.31478,0
2018-07-03,1.31876,1.32051,1.31325,1.31874,1.31874,0
2018-07-04,1.31436,1.31606,1.31133,1.3142,1.3142,0
2018-07-05,1.31411,1.31582,1.3114,1.31391,1.31391,0
2018-07-06,1.31374,1.31499,1.3076,1.3136,1.3136,0
2018-07-09,1.30957,1.31114,1.3066,1.30959,1.30959,0
2018-07-10,1.31105,1.31443,1.31014,1.31103,1.31103,0
2018-07-11,1.31439,1.31722,1.30659,1.3143,1.3143,0
2018-07-12,1.321,1.3214,1.31509,1.3207,1.3207,0
2018-07-13,1.31653,1.32074,1.3151,1.31652,1.31652,0
2018-07-16,1.31574,1.31606,1.31107,1.3156,1.3156,0
2018-07-17,1.31366,1.31987,1.3109,1.31363,1.31363,0
2018-07-18,1.32015,1.32582,1.31934,1.32034,1.32034,0
2018-07-19,1.31678,1.32754,1.316,1.31679,1.31679,0
2018-07-20,1.32599,1.32889,1.31149,1.326,1.326,0
2018-07-23,1.31192,1.31594,1.3114,1.31182,1.31182,0
2018-07-24,1.3169,1.31897,1.31383,1.3169,1.3169,0
2018-07-25,1.31509,1.31659,1.30814,1.31503,1.31503,0
2018-07-26,1.30383,1.30896,1.30246,1.30371,1.30371,0
2018-07-27,1.30685,1.30756,1.30483,1.3069,1.3069,0
2018-07-30,1.30634,1.30781,1.2993,1.3061,1.3061,0
2018-07-31,1.30265,1.30918,1.2999,1.3028,1.3028,0
