Date,Open,High,Low,Close,Adj_Close,Volume
2017-03-14,0.93879,0.94096,0.9379,0.93884,0.93884,0
2017-03-15,0.94229,0.94246,0.939761,0.94229,0.94229,0
2017-03-16,0.93128,0.93396,0.9306,0.93128,0.93128,0
2017-03-17,0.92846,0.93198,0.927386,0.9281,0.9281,0
2017-03-20,0.9309,0.9309,0.927902,0.93084,0.93084,0
2017-03-21,0.93138,0.93138,0.9243,0.9313,0.9313,0
2017-03-22,0.92496,0.92794,0.92415,0.92486,0.92486,0
2017-03-23,0.92681,0.92846,0.9255,0.92677,0.92677,0
2017-03-24,0.9273,0.92923,0.9249,0.92731,0.92731,0
2017-03-27,0.922,0.92259,0.91702,0.9217,0.9217,0
2017-03-28,0.92058,0.92192,0.9196,0.92073,0.92073,0
2017-03-29,0.92443,0.93102,0.92366,0.92441,0.92441,0
2017-03-30,0.92937,0.93267,0.928591,0.9294,0.9294,0
2017-03-31,0.93567,0.93701,0.9345,0.93571,0.93571,0
2017-04-03,0.93737,0.93952,0.936,0.93731,0.93731,0
2017-04-04,0.93719,0.94013,0.9368,0.9372,0.9372,0
2017-04-05,0.93637,0.93861,0.93553,0.9363,0.9363,0
2017-04-06,0.93692,0.94056,0.93598,0.93699,0.93699,0
2017-04-07,0.93958,0.94236,0.93805,0.93944,0.93944,0
2017-04-10,0.9448,0.94604,0.9427,0.945,0.945,0
2017-04-11,0.94359,0.94525,0.94078,0.94361,0.94361,0
2017-04-12,0.94254,0.9437,0.94128,0.94239,0.94239,0
2017-04-13,0.93707,0.94235,0.9365,0.93715,0.93715,0
2017-04-14,0.9418,0.94277,0.9406,0.94194,0.94194,0
2017-04-17,0.9424,0.94253,0.93722,0.94246,0.94246,0
2017-04-18,0.93951,0.94003,0.93383,0.93945,0.93945,0
2017-04-19,0.93211,0.93444,0.9314,0.93208,0.93208,0
2017-04-20,0.93328,0.93365,0.9278,0.93327,0.93327,0
2017-04-21,0.93342,0.93571,0.93131,0.93328,0.93328,0
2017-04-24,0.91951,0.92407,0.919287,0.91963,0.91963,0
2017-04-25,0.92016,0.92149,0.914,0.9204,0.9204,0
2017-04-26,0.91504,0.92075,0.91318,0.91506,0.91506,0
2017-04-27,0.91665,0.92144,0.91485,0.91668,0.91668,0
2017-04-28,0.92024,0.92096,0.9134,0.92045,0.92045,0
2017-05-01,0.91692,0.91866,0.9153,0.9168,0.9168,0
2017-05-02,0.91662,0.91835,0.9153,0.91668,0.91668,0
2017-05-03,0.91444,0.91695,0.9141,0.91444,0.91444,0
2017-05-04,0.91838,0.91943,0.9117,0.91836,0.91836,0
2017-05-05,0.91063,0.91297,0.9091,0.91062,0.91062,0
2017-05-08,0.91183,0.91579,0.9094,0.91198,0.91198,0
2017-05-09,0.91514,0.91974,0.914578,0.9151,0.9151,0
2017-05-10,0.91853,0.92086,0.9174,0.91854,0.91854,0
2017-05-11,0.92024,0.92251,0.918105,0.9199,0.9199,0
2017-05-12,0.9203,0.92101,0.9146,0.92039,0.92039,0
2017-05-15,0.91508,0.91548,0.909918,0.91514,0.91514,0
2017-05-16,0.91069,0.91078,0.90177,0.9106,0.9106,0
2017-05-17,0.90125,0.90227,0.89684,0.90139,0.90139,0
2017-05-18,0.89652,0.9005,0.89509,0.89635,0.89635,0
2017-05-19,0.90002,0.90084,0.893,0.8998,0.8998,0
2017-05-22,0.89267,0.89587,0.88784,0.89247,0.89247,0
2017-05-23,0.88991,0.89315,0.88757,0.88977,0.88977,0
2017-05-24,0.89438,0.8953,0.89266,0.89451,0.89451,0
2017-05-25,0.89038,0.89321,0.88881,0.8904,0.8904,0
2017-05-26,0.89201,0.89578,0.89031,0.892,0.892,0
2017-05-29,0.89484,0.89582,0.8936,0.89477,0.89477,0
2017-05-30,0.89852,0.90003,0.89273,0.89855,0.89855,0
2017-05-31,0.89496,0.89559,0.88871,0.89512,0.89512,0
2017-06-01,0.88982,0.89261,0.88832,0.8894,0.8894,0
2017-06-02,0.8918,0.89236,0.88641,0.8916,0.8916,0
2017-06-05,0.88688,0.88998,0.8866,0.88646,0.88646,0
2017-06-06,0.88824,0.88958,0.8866,0.88835,0.88835,0
2017-06-07,0.88727,0.89244,0.88653,0.8872,0.8872,0
2017-06-08,0.88852,0.89314,0.8873,0.88848,0.88848,0
2017-06-09,0.8934,0.89543,0.8915,0.89407,0.89407,0
2017-06-12,0.89267,0.89333,0.890393,0.8927,0.8927,0
2017-06-13,0.89293,0.89399,0.89085,0.89316,0.89316,0
2017-06-14,0.892,0.89297,0.88534,0.89215,0.89215,0
2017-06-15,0.89157,0.89818,0.8906,0.8916,0.8916,0
2017-06-16,0.89707,0.89774,0.89288,0.89711,0.89711,0
2017-06-19,0.89259,0.89607,0.8918,0.8922,0.8922,0
2017-06-20,0.89729,0.89921,0.895576,0.8973,0.8973,0
2017-06-21,0.89796,0.89858,0.8965,0.89791,0.89791,0
2017-06-22,0.89538,0.89709,0.8946,0.89548,0.89548,0
2017-06-23,0.89688,0.89716,0.89217,0.89689,0.89689,0
2017-06-26,0.89288,0.89505,0.89137,0.89295,0.89295,0
2017-06-27,0.8944,0.89441,0.8826,0.89417,0.89417,0
2017-06-28,0.88208,0.88517,0.87812,0.8819,0.8819,0
2017-06-29,0.87889,0.87889,0.8745,0.87853,0.87853,0
2017-06-30,0.87409,0.87774,0.873744,0.874,0.874,0
2017-07-03,0.87527,0.88052,0.8752,0.87542,0.87542,0
2017-07-04,0.8791,0.882,0.8788,0.8794,0.8794,0
2017-07-05,0.88029,0.88378,0.8796,0.88027,0.88027,0
2017-07-06,0.88145,0.88256,0.8765,0.8813,0.8813,0
2017-07-07,0.87556,0.87851,0.87426,0.87529,0.87529,0
2017-07-10,0.8767,0.8785,0.87586,0.8769,0.8769,0
2017-07-11,null,null,null,null,null,null
2017-07-12,0.87154,0.87759,0.870246,0.87154,0.87154,0
2017-07-13,0.87573,0.87931,0.87296,0.87574,0.87574,0
2017-07-14,0.87689,0.87778,0.87208,0.87689,0.87689,0
2017-07-17,0.87145,0.87441,0.87053,0.87143,0.87143,0
2017-07-18,0.87158,0.87166,0.8632,0.87151,0.87151,0
2017-07-19,0.86583,0.86876,0.86556,0.86582,0.86582,0
2017-07-20,0.86739,0.87107,0.85837,0.86742,0.86742,0
2017-07-21,0.85999,0.86057,0.85652,0.85994,0.85994,0
2017-07-24,0.85605,0.85972,0.85604,0.85604,0.85604,0
2017-07-25,0.85919,0.85973,0.8542,0.85919,0.85919,0
2017-07-26,0.85886,0.8609,0.858,0.85877,0.85877,0
2017-07-27,0.85249,0.85801,0.84926,0.85266,0.85266,0
2017-07-28,0.85543,0.85671,0.8501,0.85553,0.85553,0
2017-07-31,0.85129,0.85297,0.84569,0.85126,0.85126,0
2017-08-01,0.84577,0.8481,0.84477,0.84573,0.84573,0
2017-08-02,0.84679,0.84782,0.84263,0.84665,0.84665,0
2017-08-03,0.84378,0.845023,0.8407,0.8438,0.8438,0
2017-08-04,0.8412,0.85201,0.840972,0.8414,0.8414,0
2017-08-07,0.84906,0.84906,0.84656,0.84901,0.84901,0
2017-08-08,0.84744,0.85334,0.8457,0.84739,0.84739,0
2017-08-09,0.85082,0.85526,0.85032,0.85073,0.85073,0
2017-08-10,0.85,0.85436,0.85,0.85023,0.85023,0
2017-08-11,0.84962,0.85112,0.84518,0.8496,0.8496,0
2017-08-14,0.84557,0.84938,0.844595,0.84563,0.84563,0
2017-08-15,0.84911,0.855505,0.848,0.8492,0.8492,0
2017-08-16,0.8518,0.8559,0.85052,0.8517,0.8517,0
2017-08-17,0.84931,0.85712,0.84816,0.84931,0.84931,0
2017-08-18,0.85344,0.85381,0.84975,0.85357,0.85357,0
2017-08-21,0.85054,0.85238,0.84569,0.85061,0.85061,0
2017-08-22,0.84661,0.85132,0.8456,0.8466,0.8466,0
2017-08-23,0.85028,0.85153,0.84612,0.85018,0.85018,0
2017-08-24,0.84628,0.84852,0.8461,0.84627,0.84627,0
2017-08-25,0.84758,0.84927,0.84145,0.8473,0.8473,0
2017-08-28,0.83672,0.83908,0.835,0.83669,0.83669,0
2017-08-29,0.83576,0.83591,0.82871,0.83585,0.83585,0
2017-08-30,0.8354,0.84057,0.8343,0.83539,0.83539,0
2017-08-31,0.84104,0.84571,0.83976,0.8408,0.8408,0
2017-09-01,0.83957,0.8438,0.83482,0.8396,0.8396,0
2017-09-04,0.84157,0.84179,0.8387,0.84155,0.84155,0
2017-09-05,0.84073,0.84243,0.83765,0.8408,0.8408,0
2017-09-06,0.83867,0.84007,0.83687,0.83864,0.83864,0
2017-09-07,0.8384,0.83923,0.8294,0.83838,0.83838,0
2017-09-08,0.83135,0.83202,0.8269,0.83132,0.83132,0
2017-09-11,0.83227,0.83595,0.8313,0.83211,0.83211,0
2017-09-12,0.83622,0.8384,0.8349,0.83616,0.83616,0
2017-09-13,0.83531,0.84135,0.833611,0.8351,0.8351,0
2017-09-14,0.84101,0.84419,0.83963,0.841,0.841,0
2017-09-15,0.83873,0.84017,0.83434,0.83881,0.83881,0
2017-09-18,0.8377,0.83915,0.8355,0.83772,0.83772,0
2017-09-19,0.836,0.83612,0.83296,0.83617,0.83617,0
2017-09-20,0.83383,0.83426,0.832,0.83385,0.83385,0
2017-09-21,0.84225,0.84273,0.83657,0.84231,0.84231,0
2017-09-22,0.83718,0.83748,0.83316,0.83713,0.83713,0
2017-09-25,0.83845,0.84375,0.8376,0.83842,0.83842,0
2017-09-26,0.84348,0.84996,0.8429,0.84348,0.84348,0
2017-09-27,0.8488,0.8533,0.8478,0.84846,0.84846,0
2017-09-28,0.85103,0.8531,0.84726,0.85109,0.85109,0
2017-09-29,0.84885,0.84938,0.84517,0.84877,0.84877,0
2017-10-02,0.84691,0.85243,0.84691,0.84693,0.84693,0
2017-10-03,0.85228,0.85489,0.8495,0.85224,0.85224,0
2017-10-04,0.85122,0.85125,0.84841,0.85124,0.85124,0
2017-10-05,0.85056,0.85442,0.8489,0.85054,0.85054,0
2017-10-06,0.85368,0.8568,0.85188,0.8538,0.8538,0
2017-10-09,0.85158,0.85317,0.851,0.85161,0.85161,0
2017-10-10,0.85165,0.85165,0.84619,0.85167,0.85167,0
2017-10-11,0.84645,0.84772,0.84331,0.84639,0.84639,0
2017-10-12,0.84279,0.84518,0.8417,0.84278,0.84278,0
2017-10-13,0.84521,0.84701,0.84215,0.84518,0.84518,0
2017-10-16,0.84638,0.84882,0.84595,0.84645,0.84645,0
2017-10-17,0.84781,0.85189,0.84781,0.84785,0.84785,0
2017-10-18,0.84941,0.85235,0.84891,0.84948,0.84948,0
2017-10-19,0.84792,0.84962,0.84337,0.8478,0.8478,0
2017-10-20,0.84374,0.849979,0.84331,0.84402,0.84402,0
2017-10-23,0.85072,0.85222,0.848969,0.8508,0.8508,0
2017-10-24,0.85068,0.85151,0.8491,0.8504,0.8504,0
2017-10-25,0.85035,0.85079,0.8462,0.85041,0.85041,0
2017-10-26,0.84587,0.85527,0.84491,0.84597,0.84597,0
2017-10-27,0.85918,0.86386,0.8588,0.85931,0.85931,0
2017-10-30,0.86153,0.86221,0.8589,0.86173,0.86173,0
2017-10-31,0.85838,0.86017,0.85771,0.85817,0.85817,0
2017-11-01,0.85825,0.86145,0.85782,0.85824,0.85824,0
2017-11-02,0.85991,0.85993,0.85563,0.85994,0.85994,0
2017-11-03,0.8574,0.86168,0.85567,0.8575,0.8575,0
2017-11-06,0.86093,0.86335,0.8601,0.86096,0.86096,0
2017-11-07,0.86119,0.86536,0.8608,0.86113,0.86113,0
2017-11-08,0.86188,0.86347,0.86136,0.86199,0.86199,0
2017-11-09,0.8624,0.86308,0.85818,0.8623,0.8623,0
2017-11-10,0.85872,0.86029,0.85652,0.8586,0.8586,0
2017-11-13,0.85755,0.8592,0.85652,0.85755,0.85755,0
2017-11-14,0.85727,0.85739,0.84932,0.85727,0.85727,0
2017-11-15,0.84805,0.84846,0.84321,0.84797,0.84797,0
2017-11-16,null,null,null,null,null,null
2017-11-17,0.84909,0.84928,0.8459,0.84908,0.84908,0
2017-11-20,0.85236,0.85281,0.84692,0.85238,0.85238,0
2017-11-21,0.85188,0.85357,0.85058,0.8517,0.8517,0
2017-11-22,0.85172,0.85211,0.84759,0.85199,0.85199,0
2017-11-23,0.84637,0.84642,0.843526,0.8464,0.8464,0
2017-11-24,0.84382,0.84479,0.83726,0.8436,0.8436,0
2017-11-27,0.83831,0.83976,0.83609,0.83847,0.83847,0
2017-11-28,0.84005,0.84264,0.838856,0.83999,0.83999,0
2017-11-29,0.8439,0.84602,0.8414,0.84402,0.84402,0
2017-11-30,0.84388,0.84638,0.83824,0.84374,0.84374,0
2017-12-01,0.8404,0.84373,0.83753,0.84046,0.84046,0
2017-12-04,0.84338,0.84522,0.84184,0.84318,0.84318,0
2017-12-05,0.84256,0.84682,0.8418,0.84262,0.84262,0
2017-12-06,0.84527,0.8488,0.844,0.8451,0.8451,0
2017-12-07,0.8471,0.8491,0.8468,0.84715,0.84715,0
2017-12-08,0.8493,0.85238,0.8491,0.84946,0.84946,0
2017-12-11,0.84967,0.8497,0.84671,0.84962,0.84962,0
2017-12-12,0.8491,0.85332,0.847961,0.84907,0.84907,0
2017-12-13,0.85153,0.85248,0.8496,0.8516,0.8516,0
2017-12-14,0.8446,0.8495,0.84318,0.84489,0.84489,0
2017-12-15,0.84924,0.85022,0.846453,0.84926,0.84926,0
2017-12-18,0.8513,0.85156,0.845,0.85153,0.85153,0
2017-12-19,0.84869,0.84911,0.8451,0.84859,0.84859,0
2017-12-20,0.8448,0.8453,0.84025,0.8445,0.8445,0
2017-12-21,0.84191,0.84387,0.8409,0.84188,0.84188,0
2017-12-22,0.84377,0.8462,0.84303,0.84336,0.84336,0
2017-12-25,0.8434,0.84395,0.8414,0.84345,0.84345,0
2017-12-26,0.84237,0.84406,0.8419,0.84228,0.84228,0
2017-12-27,0.8431,0.84348,0.8396,0.84332,0.84332,0
2017-12-28,0.84032,0.84046,0.83647,0.84028,0.84028,0
2017-12-29,0.83753,0.83766,0.83175,0.8374,0.8374,0
2018-01-01,0.83299,0.8334,0.83229,0.83299,0.83299,0
2018-01-02,0.83258,0.83274,0.82775,0.83253,0.83253,0
2018-01-03,0.82905,0.83299,0.8287,0.82895,0.82895,0
2018-01-04,0.83255,0.83299,0.827,0.83261,0.83261,0
2018-01-05,0.82876,0.83184,0.8275,0.82858,0.82858,0
2018-01-08,0.8306,0.83614,0.8296,0.83074,0.83074,0
2018-01-09,0.83545,0.83907,0.83502,0.83539,0.83539,0
2018-01-10,0.83827,0.83861,0.8322,0.83827,0.83827,0
2018-01-11,0.83648,0.83814,0.82924,0.83639,0.83639,0
2018-01-12,0.83042,0.83047,0.82263,0.83042,0.83042,0
2018-01-15,0.82014,0.82047,0.813074,0.82019,0.82019,0
2018-01-16,0.815,0.81989,0.81425,0.8151,0.8151,0
2018-01-17,0.8149,0.81973,0.81159,0.81491,0.81491,0
2018-01-18,0.82092,0.82135,0.81549,0.82075,0.82075,0
2018-01-19,0.81727,0.81831,0.81335,0.81722,0.81722,0
2018-01-22,0.81593,0.81869,0.81522,0.81596,0.81596,0
2018-01-23,0.81584,0.81809,0.812546,0.81591,0.81591,0
2018-01-24,0.81237,0.81333,0.806322,0.81233,0.81233,0
2018-01-25,0.80671,0.80733,0.79809,0.80703,0.80703,0
2018-01-26,0.80695,0.80727,0.80063,0.80695,0.80695,0
2018-01-29,0.80462,0.8105,0.80438,0.80463,0.80463,0
2018-01-30,0.80764,0.81058,0.80307,0.80768,0.80768,0
2018-01-31,0.80591,0.80641,0.8015,0.80583,0.80583,0
2018-02-01,0.80532,0.80733,0.80078,0.80524,0.80524,0
2018-02-02,0.79919,0.80568,0.79885,0.79936,0.79936,0
2018-02-05,0.8034,0.80635,0.8014,0.80341,0.80341,0
2018-02-06,0.80852,0.81194,0.8046,0.80855,0.80855,0
2018-02-07,0.80766,0.81443,0.80624,0.80767,0.80767,0
2018-02-08,0.8151,0.81856,0.81337,0.81512,0.81512,0
2018-02-09,0.81561,0.8179,0.81397,0.81561,0.81561,0
2018-02-12,0.8161,0.81724,0.8132,0.81614,0.81614,0
2018-02-13,0.81293,0.81393,0.808277,0.81276,0.81276,0
2018-02-14,0.80952,0.81443,0.8054,0.80947,0.80947,0
2018-02-15,0.80211,0.80318,0.799233,0.8021,0.8021,0
2018-02-16,0.79953,0.80447,0.7963,0.79977,0.79977,0
2018-02-19,0.80568,0.80834,0.803988,0.80568,0.80568,0
2018-02-20,0.80651,0.81156,0.80586,0.80654,0.80654,0
2018-02-21,0.81067,0.81296,0.809913,0.81068,0.81068,0
2018-02-22,0.81431,0.81555,0.8095,0.81421,0.81421,0
2018-02-23,0.81129,0.8143,0.810701,0.81125,0.81125,0
2018-02-26,0.81378,0.81417,0.8094,0.81386,0.81386,0
2018-02-27,0.81195,0.81812,0.81,0.81198,0.81198,0
2018-02-28,0.81819,0.8204,0.8168,0.81764,0.81764,0
2018-03-01,0.82028,0.822504,0.81821,0.82026,0.82026,0
2018-03-02,0.81491,0.81614,0.811,0.81494,0.81494,0
2018-03-05,0.81179,0.81463,0.80983,0.81199,0.81199,0
2018-03-06,0.81052,0.81095,0.80516,0.8106,0.8106,0
2018-03-07,0.8052,0.80736,0.80382,0.80537,0.80537,0
2018-03-08,0.8054,0.81259,0.80355,0.8055,0.8055,0
2018-03-09,0.81249,0.81463,0.81078,0.81257,0.81257,0
2018-03-12,0.81244,0.81358,0.810241,0.81243,0.81243,0
2018-03-13,0.81046,0.81202,0.80652,0.8104,0.8104,0
2018-03-14,0.80691,0.80971,0.8054,0.80695,0.80695,0
2018-03-15,0.80806,0.81164,0.8073,0.80804,0.80804,0
2018-03-16,0.8125,0.81556,0.8107,0.8124,0.8124,0
2018-03-19,0.81428,0.81563,0.81087,0.81428,0.81428,0
2018-03-20,0.8105,0.81533,0.80944,0.81058,0.81058,0
2018-03-21,0.81645,0.816527,0.81326,0.8162,0.8162,0
2018-03-22,0.8098,0.81298,0.80731,0.80987,0.80987,0
2018-03-23,0.81129,0.81169,0.80905,0.81136,0.81136,0
2018-03-26,0.80946,0.80956,0.80328,0.80943,0.80943,0
2018-03-27,0.80289,0.80819,0.8014,0.80273,0.80273,0
2018-03-28,0.80593,0.81056,0.805,0.80594,0.80594,0
2018-03-29,0.81216,0.81399,0.8105,0.81233,0.81233,0
2018-03-30,0.81284,0.81314,0.8108,0.81282,0.81282,0
2018-04-02,0.81216,0.81408,0.81,0.81207,0.81207,0
2018-04-03,0.81345,0.81599,0.81057,0.81349,0.81349,0
2018-04-04,0.81437,0.81582,0.81231,0.81443,0.81443,0
2018-04-05,0.81381,0.81837,0.8136,0.81388,0.81388,0
2018-04-06,0.81626,0.81846,0.81433,0.81622,0.81622,0
2018-04-09,0.8149,0.81549,0.811,0.8149,0.8149,0
2018-04-10,0.81154,0.81276,0.8079,0.81153,0.81153,0
2018-04-11,0.80881,0.80945,0.80686,0.80886,0.80886,0
2018-04-12,0.808,0.81298,0.80777,0.8083,0.8083,0
2018-04-13,0.8108,0.81243,0.8098,0.81105,0.81105,0
2018-04-16,0.81083,0.81127,0.80684,0.81086,0.81086,0
2018-04-17,0.80745,0.81048,0.805477,0.80742,0.80742,0
2018-04-18,0.80821,0.81008,0.80665,0.8082,0.8082,0
2018-04-19,0.80785,0.811,0.806322,0.80781,0.80781,0
2018-04-20,0.8101,0.81599,0.80954,0.81001,0.81001,0
2018-04-23,0.81474,0.81885,0.81369,0.81477,0.81477,0
2018-04-24,0.81892,0.82069,0.81735,0.81907,0.81907,0
2018-04-25,0.81725,0.82176,0.81725,0.8169,0.8169,0
2018-04-26,0.82164,0.82646,0.819,0.82158,0.82158,0
2018-04-27,0.82593,0.82946,0.825287,0.82579,0.82579,0
2018-04-30,0.8245,0.82875,0.82382,0.82489,0.82489,0
2018-05-01,0.8276,0.83448,0.8275,0.82773,0.82773,0
2018-05-02,0.83388,0.83653,0.83118,0.83392,0.83392,0
2018-05-03,0.8367,0.83677,0.8327,0.83675,0.83675,0
2018-05-04,0.83408,0.83929,0.8335,0.83408,0.83408,0
2018-05-07,0.83642,0.84037,0.8348,0.83647,0.83647,0
2018-05-08,0.83804,0.84464,0.8376,0.83796,0.83796,0
2018-05-09,0.84269,0.84577,0.84061,0.84261,0.84261,0
2018-05-10,0.84405,0.84426,0.83735,0.84408,0.84408,0
2018-05-11,0.83926,0.8408,0.83557,0.8391,0.8391,0
2018-05-14,0.83671,0.83671,0.833542,0.83667,0.83667,0
2018-05-15,0.83808,0.84574,0.8375,0.83814,0.83814,0
2018-05-16,0.84584,0.84993,0.8436,0.84596,0.84596,0
2018-05-17,0.84644,0.849,0.84482,0.84624,0.84624,0
2018-05-18,0.84803,0.85103,0.84586,0.8478,0.8478,0
2018-05-21,0.85007,0.85334,0.84897,0.84986,0.84986,0
2018-05-22,0.84826,0.85038,0.84544,0.848,0.848,0
2018-05-23,0.8482,0.85571,0.848104,0.84828,0.84828,0
2018-05-24,0.85418,0.85527,0.85111,0.85396,0.85396,0
2018-05-25,0.85301,0.85849,0.85228,0.85305,0.85305,0
2018-05-28,0.85561,0.86144,0.8525,0.85551,0.85551,0
2018-05-29,0.86003,0.86848,0.85912,0.86007,0.86007,0
2018-05-30,0.86673,0.86805,0.856825,0.8666,0.8666,0
2018-05-31,0.85718,0.85889,0.85295,0.8571,0.8571,0
2018-06-01,0.85519,0.85985,0.85357,0.8552,0.8552,0
2018-06-04,0.8569,0.85699,0.85148,0.857,0.857,0
2018-06-05,0.85457,0.85798,0.85369,0.85466,0.85466,0
2018-06-06,0.85276,0.85363,0.847673,0.85279,0.85279,0
2018-06-07,0.84861,0.84864,0.844523,0.8485,0.8485,0
2018-06-08,0.8479,0.85263,0.846597,0.8478,0.8478,0
2018-06-11,0.8484,0.84918,0.846,0.84861,0.84861,0
2018-06-12,0.84938,0.85156,0.84685,0.84932,0.84932,0
2018-06-13,0.85124,0.85225,0.8482,0.85119,0.85119,0
2018-06-14,0.847,0.85993,0.84448,0.8469,0.8469,0
2018-06-15,0.8648,0.86615,0.8601,0.86456,0.86456,0
2018-06-18,0.86229,0.86457,0.86031,0.86237,0.86237,0
2018-06-19,0.85984,0.86706,0.8586,0.85979,0.85979,0
2018-06-20,0.86286,0.8661,0.86206,0.86292,0.86292,0
2018-06-21,0.86378,0.8685,0.85997,0.86363,0.86363,0
2018-06-22,0.86155,0.86194,0.856458,0.86164,0.86164,0
2018-06-25,0.85759,0.85985,0.8547,0.85753,0.85753,0
2018-06-26,0.85457,0.85822,0.8532,0.8545,0.8545,0
2018-06-27,0.85851,0.86329,0.85676,0.85835,0.85835,0
2018-06-28,0.86487,0.86745,0.862292,0.86478,0.86478,0
2018-06-29,0.86472,0.86472,0.85599,0.86483,0.86483,0
2018-07-02,0.85628,0.86262,0.85628,0.85627,0.85627,0
2018-07-03,0.85905,0.86039,0.8565,0.85895,0.85895,0
2018-07-04,0.85768,0.85974,0.85603,0.85769,0.85769,0
2018-07-05,0.8575,0.85831,0.85326,0.85746,0.85746,0
2018-07-06,0.85515,0.85611,0.84981,0.855,0.855,0
2018-07-09,0.85094,0.85158,0.84812,0.8509,0.8509,0
2018-07-10,0.85052,0.85529,0.85013,0.85056,0.85056,0
2018-07-11,0.85249,0.85482,0.85069,0.85273,0.85273,0
2018-07-12,0.85648,0.85833,0.85492,0.8564,0.8564,0
2018-07-13,0.85736,0.86099,0.8565,0.8572,0.8572,0
2018-07-16,0.85624,0.85641,0.8528,0.85623,0.85623,0
2018-07-17,0.85393,0.8573,0.8514,0.85401,0.85401,0
2018-07-18,0.8578,0.86179,0.85724,0.85813,0.85813,0
2018-07-19,0.85865,0.86386,0.85785,0.85869,0.85869,0
2018-07-20,0.85802,0.85999,0.85307,0.85799,0.85799,0
2018-07-23,0.85166,0.85553,0.851,0.85165,0.85165,0
2018-07-24,0.8548,0.85784,0.85349,0.85513,0.85513,0
2018-07-25,0.8556,0.85708,0.8537,0.85576,0.85576,0
2018-07-26,0.8518,0.8583,0.85156,0.85197,0.85197,0
2018-07-27,0.85877,0.86031,0.8574,0.85889,0.85889,0
2018-07-30,0.8574,0.85841,0.8533,0.8576,0.8576,0
2018-07-31,0.85407,0.85523,0.8512,0.85416,0.85416,0
